日期,段,负载电量kWh,光伏电量kWh,净负荷kWh,负载均值kW,光伏均值kW
2025-06-07,4:00-8:00,11744.7771,5351.9777,6392.7995,2936.1943,1337.9944
2025-06-07,8:00-12:00,14734.9247,20873.3131,-6138.3884,3683.7312,5218.3283
2025-06-07,12:00-16:00,15962.2931,20960.2032,-4997.9101,3990.5733,5240.0508
2025-06-07,16:00-20:00,15111.8273,4844.7463,10267.0810,3777.9568,1211.1866
2025-06-07,20:00-24:00,13814.7062,0.0032,13814.7030,3453.6766,0.0008
2025-06-08,0:00-4:00,15512.2945,0.0033,15512.2911,3878.0736,0.0008
2025-06-08,4:00-8:00,17574.0642,5616.2761,11957.7881,4393.5160,1404.0690
2025-06-08,8:00-12:00,25876.1978,28042.0570,-2165.8592,6469.0495,7010.5143
2025-06-08,12:00-16:00,26380.1688,24041.8871,2338.2817,6595.0422,6010.4718
2025-06-08,16:00-20:00,24177.1276,5381.7963,18795.3313,6044.2819,1345.4491
2025-06-08,20:00-24:00,18747.0938,0.0035,18747.0903,4686.7734,0.0009
2025-06-09,0:00-4:00,15724.0708,0.0036,15724.0673,3931.0177,0.0009
2025-06-09,4:00-8:00,17639.1818,5110.2019,12528.9799,4409.7955,1277.5505
2025-06-09,8:00-12:00,25876.9974,24488.3815,1388.6159,6469.2494,6122.0954
2025-06-09,12:00-16:00,26185.5578,23302.7421,2882.8157,6546.3894,5825.6855
2025-06-09,16:00-20:00,24182.1386,4335.1429,19846.9957,6045.5346,1083.7857
2025-06-09,20:00-24:00,18561.2415,0.0033,18561.2382,4640.3104,0.0008
2025-06-10,0:00-4:00,15698.6645,0.0038,15698.6607,3924.6661,0.0009
2025-06-10,4:00-8:00,17617.2464,5692.6422,11924.6042,4404.3116,1423.1606
2025-06-10,8:00-12:00,25845.3389,23543.5585,2301.7805,6461.3347,5885.8896
2025-06-10,12:00-16:00,25780.4524,22183.7834,3596.6690,6445.1131,5545.9459
2025-06-10,16:00-20:00,23712.9231,4376.0565,19336.8666,5928.2308,1094.0141
2025-06-10,20:00-24:00,18759.8664,0.0032,18759.8633,4689.9666,0.0008
2025-06-11,0:00-4:00,15687.0035,0.0033,15687.0001,3921.7509,0.0008
2025-06-11,4:00-8:00,17658.9086,4957.0842,12701.8245,4414.7272,1239.2710
2025-06-11,8:00-12:00,25985.9635,21940.4559,4045.5076,6496.4909,5485.1140
2025-06-11,12:00-16:00,26251.4634,20700.2414,5551.2220,6562.8659,5175.0604
2025-06-11,16:00-20:00,24036.6418,4554.4427,19482.1991,6009.1605,1138.6107
2025-06-11,20:00-24:00,18616.6965,0.0034,18616.6930,4654.1741,0.0009
2025-06-12,0:00-4:00,15705.3577,0.0041,15705.3536,3926.3394,0.0010
2025-06-12,4:00-8:00,17460.7860,5504.4170,11956.3690,4365.1965,1376.1043
2025-06-12,8:00-12:00,25998.5522,24048.6158,1949.9364,6499.6381,6012.1539
2025-06-12,12:00-16:00,26308.3230,21037.2771,5271.0458,6577.0807,5259.3193
2025-06-12,16:00-20:00,23999.7173,4679.1041,19320.6132,5999.9293,1169.7760
2025-06-12,20:00-24:00,18249.0767,0.0034,18249.0733,4562.2692,0.0008
2025-06-13,0:00-4:00,11503.2668,0.0030,11503.2638,2875.8167,0.0008
2025-06-13,4:00-8:00,11272.7089,4931.9290,6340.7798,2818.1772,1232.9823
2025-06-13,8:00-12:00,14875.9786,21430.0515,-6554.0728,3718.9947,5357.5129
2025-06-13,12:00-16:00,15691.3202,22640.2460,-6948.9258,3922.8301,5660.0615
2025-06-13,16:00-20:00,15109.6691,4542.0427,10567.6264,3777.4173,1135.5107
2025-06-13,20:00-24:00,13436.6468,0.0045,13436.6423,3359.1617,0.0011
2025-06-14,0:00-4:00,11866.8681,0.0040,11866.8641,2966.7170,0.0010
2025-06-14,4:00-8:00,11412.1047,5725.0916,5687.0131,2853.0262,1431.2729
2025-06-14,8:00-12:00,14468.3566,23772.6939,-9304.3373,3617.0892,5943.1735
2025-06-14,12:00-16:00,15595.9081,21820.6050,-6224.6968,3898.9770,5455.1512
2025-06-14,16:00-20:00,14937.1368,4741.4159,10195.7209,3734.2842,1185.3540
2025-06-14,20:00-24:00,13972.7827,0.0040,13972.7787,3493.1957,0.0010
2025-06-15,0:00-4:00,15218.7906,0.0042,15218.7864,3804.6977,0.0010
2025-06-15,4:00-8:00,17453.1594,5958.0235,11495.1360,4363.2899,1489.5059
2025-06-15,8:00-12:00,26004.6895,22936.1288,3068.5607,6501.1724,5734.0322
2025-06-15,12:00-16:00,26105.0626,22492.8205,3612.2421,6526.2657,5623.2051
2025-06-15,16:00-20:00,24018.3661,5354.9289,18663.4372,6004.5915,1338.7322
2025-06-15,20:00-24:00,18568.8163,0.0043,18568.8120,4642.2041,0.0011
2025-06-16,0:00-4:00,15598.9279,0.0029,15598.9250,3899.7320,0.0007
2025-06-16,4:00-8:00,17560.4537,5075.0375,12485.4162,4390.1134,1268.7594
2025-06-16,8:00-12:00,26178.4699,23659.7420,2518.7279,6544.6175,5914.9355
2025-06-16,12:00-16:00,26160.8423,21403.1180,4757.7244,6540.2106,5350.7795
2025-06-16,16:00-20:00,23838.8507,4786.6754,19052.1753,5959.7127,1196.6689
2025-06-16,20:00-24:00,18281.0875,0.0034,18281.0841,4570.2719,0.0008
2025-06-17,0:00-4:00,15512.1401,0.0028,15512.1373,3878.0350,0.0007
2025-06-17,4:00-8:00,17554.3269,5437.9932,12116.3337,4388.5817,1359.4983
2025-06-17,8:00-12:00,25938.5379,23350.8497,2587.6882,6484.6345,5837.7124
2025-06-17,12:00-16:00,25546.2720,19090.1513,6456.1207,6386.5680,4772.5378
2025-06-17,16:00-20:00,23933.4539,4795.7424,19137.7115,5983.3635,1198.9356
2025-06-17,20:00-24:00,18827.0237,0.0039,18827.0198,4706.7559,0.0010
2025-06-18,0:00-4:00,15211.9605,0.0038,15211.9567,3802.9901,0.0009
2025-06-18,4:00-8:00,17747.0140,5524.1225,12222.8915,4436.7535,1381.0306
2025-06-18,8:00-12:00,25737.3065,23738.0433,1999.2632,6434.3266,5934.5108
2025-06-18,12:00-16:00,25921.6406,22115.4278,3806.2128,6480.4102,5528.8570
2025-06-18,16:00-20:00,23815.0989,4603.0872,19212.0117,5953.7747,1150.7718
2025-06-18,20:00-24:00,18476.0583,0.0034,18476.0549,4619.0146,0.0008
2025-06-19,0:00-4:00,15469.5418,0.0032,15469.5386,3867.3855,0.0008
2025-06-19,4:00-8:00,17754.9429,5660.7566,12094.1863,4438.7357,1415.1891
2025-06-19,8:00-12:00,25971.6451,24223.6523,1747.9928,6492.9113,6055.9131
2025-06-19,12:00-16:00,26097.2920,24377.8839,1719.4081,6524.3230,6094.4710
2025-06-19,16:00-20:00,23967.4749,4827.2632,19140.2117,5991.8687,1206.8158
2025-06-19,20:00-24:00,18088.1701,0.0034,18088.1667,4522.0425,0.0008
2025-06-20,0:00-4:00,11384.9831,0.0040,11384.9791,2846.2458,0.0010
2025-06-20,4:00-8:00,11429.6341,6317.6554,5111.9787,2857.4085,1579.4139
2025-06-20,8:00-12:00,14672.2150,24392.4512,-9720.2362,3668.0537,6098.1128
2025-06-20,12:00-16:00,15579.5136,23246.8297,-7667.3161,3894.8784,5811.7074
2025-06-20,16:00-20:00,14495.0312,4779.5553,9715.4759,3623.7578,1194.8888
2025-06-20,20:00-24:00,13575.7027,0.0033,13575.6995,3393.9257,0.0008
2025-06-21,0:00-4:00,11856.7871,0.0029,11856.7842,2964.1968,0.0007
2025-06-21,4:00-8:00,11461.0384,5813.7996,5647.2387,2865.2596,1453.4499
2025-06-21,8:00-12:00,14512.7183,25162.4787,-10649.7604,3628.1796,6290.6197
2025-06-21,12:00-16:00,15842.6659,25780.7323,-9938.0664,3960.6665,6445.1831
2025-06-21,16:00-20:00,14304.0554,5316.3078,8987.7476,3576.0138,1329.0770
2025-06-21,20:00-24:00,13430.7997,0.0030,13430.7967,3357.6999,0.0007
2025-06-22,0:00-4:00,15555.9488,0.0040,15555.9448,3888.9872,0.0010
2025-06-22,4:00-8:00,17493.3508,6473.7553,11019.5955,4373.3377,1618.4388
2025-06-22,8:00-12:00,25720.1881,25323.3096,396.8785,6430.0470,6330.8274
2025-06-22,12:00-16:00,25830.5433,21789.0983,4041.4450,6457.6358,5447.2746
2025-06-22,16:00-20:00,23549.5258,5495.9498,18053.5760,5887.3815,1373.9875
2025-06-22,20:00-24:00,18389.9050,0.0038,18389.9013,4597.4763,0.0009
2025-06-23,0:00-4:00,15141.2908,0.0038,15141.2870,3785.3227,0.0009
2025-06-23,4:00-8:00,17485.9711,6202.6845,11283.2866,4371.4928,1550.6711
2025-06-23,8:00-12:00,25879.5410,25797.7529,81.7881,6469.8852,6449.4382
2025-06-23,12:00-16:00,26035.5133,22837.6321,3197.8812,6508.8783,5709.4080
2025-06-23,16:00-20:00,23698.6011,4791.5109,18907.0902,5924.6503,1197.8777
2025-06-23,20:00-24:00,18449.9558,0.0029,18449.9529,4612.4889,0.0007
2025-06-24,0:00-4:00,15507.3646,0.0032,15507.3614,3876.8411,0.0008
2025-06-24,4:00-8:00,17492.5267,5264.6418,12227.8848,4373.1317,1316.1605
2025-06-24,8:00-12:00,26007.2850,20091.7294,5915.5556,6501.8212,5022.9323
2025-06-24,12:00-16:00,25937.3322,20909.9282,5027.4041,6484.3331,5227.4820
2025-06-24,16:00-20:00,23560.8716,4577.7473,18983.1243,5890.2179,1144.4368
2025-06-24,20:00-24:00,18607.4649,0.0030,18607.4620,4651.8662,0.0007
2025-06-25,0:00-4:00,15272.1688,0.0044,15272.1644,3818.0422,0.0011
2025-06-25,4:00-8:00,17351.6273,5609.0356,11742.5917,4337.9068,1402.2589
2025-06-25,8:00-12:00,25770.0363,21942.4193,3827.6170,6442.5091,5485.6048
2025-06-25,12:00-16:00,25898.6370,22972.0195,2926.6176,6474.6593,5743.0049
2025-06-25,16:00-20:00,23558.6810,5349.5049,18209.1761,5889.6703,1337.3762
2025-06-25,20:00-24:00,18459.2580,0.0034,18459.2546,4614.8145,0.0008
2025-06-26,0:00-4:00,15285.4338,0.0039,15285.4299,3821.3585,0.0010
2025-06-26,4:00-8:00,17494.0245,5602.3295,11891.6950,4373.5061,1400.5824
2025-06-26,8:00-12:00,25935.5461,23734.7240,2200.8221,6483.8865,5933.6810
2025-06-26,12:00-16:00,26025.7211,24503.3272,1522.3939,6506.4303,6125.8318
2025-06-26,16:00-20:00,23705.5015,5309.6731,18395.8284,5926.3754,1327.4183
2025-06-26,20:00-24:00,18251.2183,0.0037,18251.2146,4562.8046,0.0009
2025-06-27,0:00-4:00,11317.3518,0.0031,11317.3488,2829.3380,0.0008
2025-06-27,4:00-8:00,11202.8232,5588.7312,5614.0920,2800.7058,1397.1828
2025-06-27,8:00-12:00,14176.4647,25169.2618,-10992.7971,3544.1162,6292.3155
2025-06-27,12:00-16:00,15290.5681,23952.8209,-8662.2528,3822.6420,5988.2052
2025-06-27,16:00-20:00,14396.6074,5080.7887,9315.8187,3599.1518,1270.1972
2025-06-27,20:00-24:00,13179.4397,0.0033,13179.4364,3294.8599,0.0008
2025-06-28,0:00-4:00,11440.5436,0.0041,11440.5395,2860.1359,0.0010
2025-06-28,4:00-8:00,11510.1408,5635.4586,5874.6821,2877.5352,1408.8647
2025-06-28,8:00-12:00,14572.7954,24481.6430,-9908.8476,3643.1988,6120.4107
2025-06-28,12:00-16:00,15369.3077,23690.0546,-8320.7469,3842.3269,5922.5136
2025-06-28,16:00-20:00,14276.5219,5077.4821,9199.0398,3569.1305,1269.3705
2025-06-28,20:00-24:00,13492.2635,0.0043,13492.2591,3373.0659,0.0011
2025-06-29,0:00-4:00,15445.3887,0.0040,15445.3847,3861.3472,0.0010
2025-06-29,4:00-8:00,17605.9977,5515.8296,12090.1682,4401.4994,1378.9574
2025-06-29,8:00-12:00,25868.6850,23731.2360,2137.4490,6467.1712,5932.8090
2025-06-29,12:00-16:00,25688.0314,22754.6221,2933.4093,6422.0078,5688.6555
2025-06-29,16:00-20:00,23641.0702,5115.3446,18525.7256,5910.2675,1278.8361
2025-06-29,20:00-24:00,18135.6357,0.0039,18135.6318,4533.9089,0.0010
2025-06-30,0:00-4:00,15084.3663,0.0039,15084.3624,3771.0916,0.0010
2025-06-30,4:00-8:00,17510.8861,4892.5894,12618.2966,4377.7215,1223.1474
2025-06-30,8:00-12:00,25783.5087,23431.0784,2352.4303,6445.8772,5857.7696
2025-06-30,12:00-16:00,25702.1141,22758.7696,2943.3446,6425.5285,5689.6924
2025-06-30,16:00-20:00,23355.5059,4987.1912,18368.3147,5838.8765,1246.7978
2025-06-30,20:00-24:00,18510.9394,0.0041,18510.9354,4627.7349,0.0010
2025-07-01,0:00-4:00,17958.3047,0.0047,17958.2999,4489.5762,0.0012
2025-07-01,4:00-8:00,19382.8334,6014.0709,13368.7626,4845.7084,1503.5177
2025-07-01,8:00-12:00,27917.8071,24846.9183,3070.8888,6979.4518,6211.7296
2025-07-01,12:00-16:00,28791.1323,25942.2284,2848.9038,7197.7831,6485.5571
2025-07-01,16:00-20:00,26392.6113,5877.0798,20515.5315,6598.1528,1469.2700
2025-07-01,20:00-24:00,21104.1622,0.0048,21104.1574,5276.0406,0.0012
2025-07-02,0:00-4:00,18021.7301,0.0044,18021.7257,4505.4325,0.0011
2025-07-02,4:00-8:00,19465.1056,6678.4788,12786.6268,4866.2764,1669.6197
2025-07-02,8:00-12:00,27743.8335,27694.7401,49.0933,6935.9584,6923.6850
2025-07-02,12:00-16:00,28502.8270,28123.5564,379.2706,7125.7067,7030.8891
2025-07-02,16:00-20:00,26446.3817,5797.1073,20649.2744,6611.5954,1449.2768
2025-07-02,20:00-24:00,21018.7805,0.0049,21018.7756,5254.6951,0.0012
2025-07-03,0:00-4:00,18309.4693,0.0045,18309.4648,4577.3673,0.0011
2025-07-03,4:00-8:00,19358.1724,6071.3179,13286.8545,4839.5431,1517.8295
2025-07-03,8:00-12:00,27695.2160,24714.3788,2980.8372,6923.8040,6178.5947
2025-07-03,12:00-16:00,28573.5807,25410.1978,3163.3830,7143.3952,6352.5494
2025-07-03,16:00-20:00,26663.6973,5609.2158,21054.4815,6665.9243,1402.3039
2025-07-03,20:00-24:00,20965.4029,0.0049,20965.3980,5241.3507,0.0012
2025-07-04,0:00-4:00,14297.8032,0.0043,14297.7990,3574.4508,0.0011
2025-07-04,4:00-8:00,13182.3984,6302.5921,6879.8063,3295.5996,1575.6480
2025-07-04,8:00-12:00,16498.4173,27992.2950,-11493.8776,4124.6043,6998.0737
2025-07-04,12:00-16:00,18167.1902,26675.8131,-8508.6229,4541.7976,6668.9533
2025-07-04,16:00-20:00,17371.2577,5943.4899,11427.7678,4342.8144,1485.8725
2025-07-04,20:00-24:00,16277.9989,0.0040,16277.9950,4069.4997,0.0010
2025-07-05,0:00-4:00,14013.1575,0.0042,14013.1533,3503.2894,0.0011
2025-07-05,4:00-8:00,13320.8239,6079.9186,7240.9052,3330.2060,1519.9797
2025-07-05,8:00-12:00,16460.0436,28601.6221,-12141.5785,4115.0109,7150.4055
2025-07-05,12:00-16:00,18456.1615,26892.1837,-8436.0222,4614.0404,6723.0459
2025-07-05,16:00-20:00,17372.7850,5509.0220,11863.7630,4343.1963,1377.2555
2025-07-05,20:00-24:00,16249.8633,0.0043,16249.8591,4062.4658,0.0011
2025-07-06,0:00-4:00,17916.8684,0.0041,17916.8643,4479.2171,0.0010
2025-07-06,4:00-8:00,19621.9124,6411.5042,13210.4082,4905.4781,1602.8761
2025-07-06,8:00-12:00,27998.5915,26822.9124,1175.6791,6999.6479,6705.7281
2025-07-06,12:00-16:00,28332.6494,23324.2902,5008.3593,7083.1624,5831.0725
2025-07-06,16:00-20:00,26263.1426,4891.8782,21371.2644,6565.7857,1222.9696
2025-07-06,20:00-24:00,21111.4103,0.0040,21111.4064,5277.8526,0.0010
2025-07-07,0:00-4:00,18212.7302,0.0042,18212.7260,4553.1826,0.0011
2025-07-07,4:00-8:00,19517.5948,7060.6253,12456.9695,4879.3987,1765.1563
2025-07-07,8:00-12:00,27962.9410,27781.9566,180.9844,6990.7353,6945.4892
2025-07-07,12:00-16:00,28551.6358,27512.3887,1039.2471,7137.9090,6878.0972
2025-07-07,16:00-20:00,26128.3983,5730.9324,20397.4658,6532.0996,1432.7331
2025-07-07,20:00-24:00,21122.0940,0.0041,21122.0899,5280.5235,0.0010
2025-07-08,0:00-4:00,18018.0583,0.0028,18018.0555,4504.5146,0.0007
2025-07-08,4:00-8:00,19355.7932,5786.9315,13568.8617,4838.9483,1446.7329
2025-07-08,8:00-12:00,27768.5009,27263.2829,505.2179,6942.1252,6815.8207
2025-07-08,12:00-16:00,28681.5434,27703.5675,977.9759,7170.3858,6925.8919
2025-07-08,16:00-20:00,26343.3806,4960.0516,21383.3290,6585.8451,1240.0129
2025-07-08,20:00-24:00,21117.9506,0.0037,21117.9469,5279.4877,0.0009
2025-07-09,0:00-4:00,17956.8956,0.0037,17956.8920,4489.2239,0.0009
2025-07-09,4:00-8:00,19309.5376,5959.6355,13349.9021,4827.3844,1489.9089
2025-07-09,8:00-12:00,27621.7948,27980.4887,-358.6939,6905.4487,6995.1222
2025-07-09,12:00-16:00,28501.5054,26988.3516,1513.1538,7125.3763,6747.0879
2025-07-09,16:00-20:00,26323.9088,5603.4970,20720.4118,6580.9772,1400.8743
2025-07-09,20:00-24:00,20877.0627,0.0035,20877.0592,5219.2657,0.0009
2025-07-10,0:00-4:00,17647.9221,0.0029,17647.9193,4411.9805,0.0007
2025-07-10,4:00-8:00,19527.6338,6498.7562,13028.8776,4881.9084,1624.6890
2025-07-10,8:00-12:00,27574.9141,28403.9626,-829.0485,6893.7285,7100.9906
2025-07-10,12:00-16:00,28485.7871,27178.2953,1307.4919,7121.4468,6794.5738
2025-07-10,16:00-20:00,26373.6572,5528.8989,20844.7583,6593.4143,1382.2247
2025-07-10,20:00-24:00,20853.6279,0.0032,20853.6247,5213.4070,0.0008
2025-07-11,0:00-4:00,14100.0889,0.0027,14100.0862,3525.0222,0.0007
2025-07-11,4:00-8:00,13295.8640,5759.8297,7536.0342,3323.9660,1439.9574
2025-07-11,8:00-12:00,16335.8689,24696.3214,-8360.4526,4083.9672,6174.0804
2025-07-11,12:00-16:00,17852.5444,26192.9784,-8340.4340,4463.1361,6548.2446
2025-07-11,16:00-20:00,17171.2344,5573.1757,11598.0587,4292.8086,1393.2939
2025-07-11,20:00-24:00,15985.4879,0.0032,15985.4847,3996.3720,0.0008
2025-07-12,0:00-4:00,14123.0591,0.0033,14123.0558,3530.7648,0.0008
2025-07-12,4:00-8:00,13139.8439,5994.2010,7145.6429,3284.9610,1498.5502
2025-07-12,8:00-12:00,16692.6607,26247.9626,-9555.3019,4173.1652,6561.9906
2025-07-12,12:00-16:00,18010.0172,26798.2303,-8788.2131,4502.5043,6699.5576
2025-07-12,16:00-20:00,17083.7834,5193.7277,11890.0557,4270.9459,1298.4319
2025-07-12,20:00-24:00,16269.0067,0.0028,16269.0039,4067.2517,0.0007
2025-07-13,0:00-4:00,17706.1117,0.0033,17706.1084,4426.5279,0.0008
2025-07-13,4:00-8:00,18933.8771,6272.9375,12660.9396,4733.4693,1568.2344
2025-07-13,8:00-12:00,27779.3438,28870.5219,-1091.1781,6944.8360,7217.6305
2025-07-13,12:00-16:00,28208.4160,29656.1313,-1447.7154,7052.1040,7414.0328
2025-07-13,16:00-20:00,26422.3586,5826.0491,20596.3095,6605.5897,1456.5123
2025-07-13,20:00-24:00,20843.2594,0.0029,20843.2565,5210.8148,0.0007
2025-07-14,0:00-4:00,17939.8123,0.0029,17939.8094,4484.9531,0.0007
2025-07-14,4:00-8:00,19243.9773,6685.0387,12558.9387,4810.9943,1671.2597
2025-07-14,8:00-12:00,27751.6995,28296.3718,-544.6724,6937.9249,7074.0930
2025-07-14,12:00-16:00,28600.9402,28594.8521,6.0881,7150.2350,7148.7130
2025-07-14,16:00-20:00,26572.1232,5678.4762,20893.6470,6643.0308,1419.6191
2025-07-14,20:00-24:00,20953.8709,0.0025,20953.8684,5238.4677,0.0006
2025-07-15,0:00-4:00,17961.1188,0.0020,17961.1168,4490.2797,0.0005
2025-07-15,4:00-8:00,19084.4739,6449.0269,12635.4471,4771.1185,1612.2567
2025-07-15,8:00-12:00,27389.1736,28786.1220,-1396.9484,6847.2934,7196.5305
2025-07-15,12:00-16:00,28518.0701,26174.4790,2343.5911,7129.5175,6543.6198
2025-07-15,16:00-20:00,26083.0019,5386.4795,20696.5223,6520.7505,1346.6199
2025-07-15,20:00-24:00,20509.3243,0.0027,20509.3217,5127.3311,0.0007
2025-07-16,0:00-4:00,17527.5273,0.0021,17527.5252,4381.8818,0.0005
2025-07-16,4:00-8:00,19563.3014,6328.5004,13234.8009,4890.8254,1582.1251
2025-07-16,8:00-12:00,27497.9150,29467.7784,-1969.8634,6874.4787,7366.9446
2025-07-16,12:00-16:00,28631.0074,26858.8509,1772.1566,7157.7519,6714.7127
2025-07-16,16:00-20:00,26353.7576,5575.5682,20778.1894,6588.4394,1393.8920
2025-07-16,20:00-24:00,20791.7566,0.0020,20791.7546,5197.9392,0.0005
2025-07-17,0:00-4:00,17675.3866,0.0020,17675.3846,4418.8467,0.0005
2025-07-17,4:00-8:00,19345.9674,6409.6525,12936.3149,4836.4919,1602.4131
2025-07-17,8:00-12:00,27344.6988,27867.8878,-523.1890,6836.1747,6966.9720
2025-07-17,12:00-16:00,28209.3420,27626.4366,582.9055,7052.3355,6906.6091
2025-07-17,16:00-20:00,26119.6092,4944.7626,21174.8466,6529.9023,1236.1907
2025-07-17,20:00-24:00,20874.1551,0.0016,20874.1534,5218.5388,0.0004
2025-07-18,0:00-4:00,13814.7871,0.0020,13814.7851,3453.6968,0.0005
2025-07-18,4:00-8:00,13060.4177,6165.3602,6895.0575,3265.1044,1541.3401
2025-07-18,8:00-12:00,16303.6148,24732.7921,-8429.1773,4075.9037,6183.1980
2025-07-18,12:00-16:00,17893.3011,26139.8463,-8246.5452,4473.3253,6534.9616
2025-07-18,16:00-20:00,16749.9876,5385.8229,11364.1648,4187.4969,1346.4557
2025-07-18,20:00-24:00,15875.9648,0.0016,15875.9632,3968.9912,0.0004
2025-07-19,0:00-4:00,13917.7359,0.0015,13917.7344,3479.4340,0.0004
2025-07-19,4:00-8:00,13115.5266,6902.7290,6212.7976,3278.8817,1725.6823
2025-07-19,8:00-12:00,16423.0664,27153.4675,-10730.4011,4105.7666,6788.3669
2025-07-19,12:00-16:00,17810.7194,28170.3681,-10359.6488,4452.6798,7042.5920
2025-07-19,16:00-20:00,17124.0377,5155.1358,11968.9019,4281.0094,1288.7840
2025-07-19,20:00-24:00,16173.4363,0.0013,16173.4350,4043.3591,0.0003
2025-07-20,0:00-4:00,17542.9292,0.0011,17542.9281,4385.7323,0.0003
2025-07-20,4:00-8:00,18879.6206,6060.2850,12819.3356,4719.9052,1515.0712
2025-07-20,8:00-12:00,27395.6952,27201.5245,194.1708,6848.9238,6800.3811
2025-07-20,12:00-16:00,28269.8540,27705.2609,564.5931,7067.4635,6926.3152
2025-07-20,16:00-20:00,25848.1406,5693.4877,20154.6529,6462.0351,1423.3719
2025-07-20,20:00-24:00,20814.2990,0.0014,20814.2977,5203.5748,0.0003
2025-07-21,0:00-4:00,17553.4869,0.0011,17553.4859,4388.3717,0.0003
2025-07-21,4:00-8:00,19112.4537,5969.8464,13142.6072,4778.1134,1492.4616
2025-07-21,8:00-12:00,27545.0298,27804.7669,-259.7371,6886.2574,6951.1917
2025-07-21,12:00-16:00,27788.6502,25814.9794,1973.6709,6947.1626,6453.7448
2025-07-21,16:00-20:00,25837.2023,4863.4757,20973.7266,6459.3006,1215.8689
2025-07-21,20:00-24:00,20605.9968,0.0009,20605.9959,5151.4992,0.0002
2025-07-22,0:00-4:00,17836.3944,0.0011,17836.3933,4459.0986,0.0003
2025-07-22,4:00-8:00,19164.7839,6108.1946,13056.5893,4791.1960,1527.0486
2025-07-22,8:00-12:00,27468.4794,27886.9491,-418.4698,6867.1198,6971.7373
2025-07-22,12:00-16:00,28326.0316,26292.4505,2033.5811,7081.5079,6573.1126
2025-07-22,16:00-20:00,26020.6692,5432.1178,20588.5514,6505.1673,1358.0295
2025-07-22,20:00-24:00,20698.5003,0.0011,20698.4992,5174.6251,0.0003
2025-07-23,0:00-4:00,17487.7126,0.0005,17487.7120,4371.9281,0.0001
2025-07-23,4:00-8:00,19124.7069,5631.9818,13492.7251,4781.1767,1407.9955
2025-07-23,8:00-12:00,27717.9851,27525.2470,192.7382,6929.4963,6881.3117
2025-07-23,12:00-16:00,28311.8769,26912.4168,1399.4601,7077.9692,6728.1042
2025-07-23,16:00-20:00,26186.7248,5163.8396,21022.8852,6546.6812,1290.9599
2025-07-23,20:00-24:00,20621.0273,0.0008,20621.0265,5155.2568,0.0002
2025-07-24,0:00-4:00,17725.6984,0.0004,17725.6980,4431.4246,0.0001
2025-07-24,4:00-8:00,19441.9805,6634.1157,12807.8648,4860.4951,1658.5289
2025-07-24,8:00-12:00,27325.5874,28828.5133,-1502.9259,6831.3968,7207.1283
2025-07-24,12:00-16:00,28222.2971,24961.2387,3261.0584,7055.5743,6240.3097
2025-07-24,16:00-20:00,25920.5072,4861.8771,21058.6302,6480.1268,1215.4693
2025-07-24,20:00-24:00,20266.1468,0.0003,20266.1465,5066.5367,0.0001
2025-07-25,0:00-4:00,13782.3143,0.0003,13782.3140,3445.5786,0.0001
2025-07-25,4:00-8:00,13022.1803,6143.2290,6878.9513,3255.5451,1535.8073
2025-07-25,8:00-12:00,15811.3358,27115.5068,-11304.1709,3952.8340,6778.8767
2025-07-25,12:00-16:00,17416.0449,27204.6048,-9788.5599,4354.0112,6801.1512
2025-07-25,16:00-20:00,16692.6344,5386.1789,11306.4555,4173.1586,1346.5447
2025-07-25,20:00-24:00,15630.3300,0.0004,15630.3296,3907.5825,0.0001
2025-07-26,0:00-4:00,13851.9963,0.0000,13851.9963,3462.9991,0.0000
2025-07-26,4:00-8:00,12745.6860,5970.2092,6775.4768,3186.4215,1492.5523
2025-07-26,8:00-12:00,16098.1886,26651.2019,-10553.0133,4024.5472,6662.8005
2025-07-26,12:00-16:00,17934.9729,26656.6708,-8721.6979,4483.7432,6664.1677
2025-07-26,16:00-20:00,16737.3427,5440.5162,11296.8264,4184.3357,1360.1291
2025-07-26,20:00-24:00,15819.5034,0.0002,15819.5032,3954.8759,0.0001
2025-07-27,0:00-4:00,17631.2176,0.0005,17631.2170,4407.8044,0.0001
2025-07-27,4:00-8:00,19127.0504,5240.1339,13886.9165,4781.7626,1310.0335
2025-07-27,8:00-12:00,27119.7100,27155.1128,-35.4027,6779.9275,6788.7782
2025-07-27,12:00-16:00,28069.6465,26736.7187,1332.9278,7017.4116,6684.1797
2025-07-27,16:00-20:00,25723.3671,5293.0406,20430.3264,6430.8418,1323.2602
2025-07-27,20:00-24:00,20439.2047,0.0000,20439.2047,5109.8012,0.0000
2025-07-28,0:00-4:00,17413.4264,0.0010,17413.4253,4353.3566,0.0003
2025-07-28,4:00-8:00,19171.8745,5948.0676,13223.8069,4792.9686,1487.0169
2025-07-28,8:00-12:00,27250.8053,25087.5658,2163.2394,6812.7013,6271.8915
2025-07-28,12:00-16:00,27888.6366,24642.4948,3246.1418,6972.1591,6160.6237
2025-07-28,16:00-20:00,25698.7822,4595.9906,21102.7916,6424.6956,1148.9977
2025-07-28,20:00-24:00,20805.4735,0.0013,20805.4722,5201.3684,0.0003
2025-07-29,0:00-4:00,17550.2608,0.0019,17550.2590,4387.5652,0.0005
2025-07-29,4:00-8:00,18927.1384,6080.9143,12846.2241,4731.7846,1520.2286
2025-07-29,8:00-12:00,27332.2058,24647.9882,2684.2176,6833.0514,6161.9970
